"p11","p12","I1","I2"
1.,1.,0.,0.0355783948467404
1.,0.975,0.006836508676654307,0.03870603568360218
1.,0.95,0.010250870368177983,0.043851191202640735
1.,0.925,0.012739439652739937,0.04927602710991163
1.,0.9,0.014742541198732806,0.05460574444927789
1.,0.875,0.01641417953277466,0.059727070317680736
1.,0.85,0.017831513625741174,0.06460533963428343
1.,0.825,0.019042501427625896,0.06923498119811147
1.,0.8,0.020081025371539607,0.07362234369649319
1.,0.775,0.02097290295699028,0.07777875703113604
1.,0.75,0.021738720265429057,0.08171743967389927
1.,0.725,0.022395363618692543,0.08545203575100703
1.,0.7,0.02295694366213341,0.08899590514513023
1.,0.675,0.02343540315743403,0.09236178408574476
1.,0.6499999999999999,0.02384094402681547,0.09556163614824795
1.,0.625,0.02418234257335472,0.09860660358359126
1.,0.6,0.024467190841496234,0.10150701197385685
1.,0.575,0.024702086474981344,0.10427240259829282
1.,0.55,0.024892785138411644,0.10691157845308119
1.,0.5249999999999999,0.025044324773133675,0.10943265590800752
1.,0.5,0.02516112811746496,0.11184311754931478
0.975,1.,0.004005654409554136,0.021428519215352666
0.975,0.975,0.007793683614324852,0.026855874023674887
0.975,0.95,0.010517563919060204,0.03276426914029593
0.975,0.925,0.012779857759139961,0.0384821470770026
0.975,0.9,0.014716377705535622,0.04388672960555038
0.975,0.875,0.016392087095189422,0.04895672172046949
0.975,0.85,0.017849944830546773,0.05369886960848803
0.975,0.825,0.019122521009479868,0.05812867268266523
0.975,0.8,0.02023605579698225,0.06226394666667588
0.975,0.775,0.021212336272048906,0.066122366961418
0.975,0.75,0.022069763070488146,0.0697204684046516
0.975,0.725,0.022824048900441454,0.07307323732913014
0.975,0.7,0.023488719696245428,0.07619395812784223
0.975,0.675,0.02407549526162231,0.07909416817457195
0.975,0.6499999999999999,0.02459458887312988,0.0817836521946325
0.975,0.625,0.02505494849606685,0.08427044057951243
0.975,0.6,0.025464453785793865,0.08656079101720014
0.975,0.575,0.02583007827086324,0.08865913907667097
0.975,0.55,0.026158023092742542,0.09056800512638684
0.975,0.5249999999999999,0.026453826493216634,0.09228784383476096
0.975,0.5,0.026722451383949016,0.0938168189816229
0.95,1.,0.0038480316888142145,0.01039523799815528
0.95,0.975,0.006853341026989544,0.017059798179353318
0.95,0.95,0.00946387106505361,0.023316925948715747
0.95,0.925,0.011739892975176127,0.029112554562865895
0.95,0.9,0.013728469521433837,0.03446708383423559
0.95,0.875,0.015469429919970133,0.03941024569646883
0.95,0.85,0.016996597985620903,0.04397142079434514
0.95,0.825,0.018338744667710932,0.04817747831630382
0.95,0.8,0.01952039700972783,0.05205230108825298
0.95,0.775,0.02056251523989849,0.05561678288911194
0.95,0.75,0.02148305356208065,0.058888962398840825
0.95,0.725,0.022297422015087665,0.061884182678471934
0.95,0.7,0.023018865283741335,0.0646152345658171
0.95,0.675,0.02365877176944476,0.06709246657947418
0.95,0.6499999999999999,0.024226923500208615,0.06932385267880958
0.95,0.625,0.024731694859393836,0.07131501193852524
0.95,0.6,0.025180205647909275,0.07306917414489016
0.95,0.575,0.025578431554919887,0.07458708368142732
0.95,0.55,0.02593127250928793,0.07586683118371418
0.95,0.5249999999999999,0.02624257634663623,0.07690359823593962
0.95,0.5,0.026515111359284436,0.07768929450699974
0.925,1.,0.0015426241338904276,0.002746749310027871
0.925,0.975,0.004799606306091444,0.009359232188997802
0.925,0.95,0.007579046788809122,0.015498232752101517
0.925,0.925,0.00998700128072101,0.02114016269461138
0.925,0.9,0.012084351150268267,0.026313664115488807
0.925,0.875,0.013917093453562082,0.031051875893497047
0.925,0.85,0.015522464913758175,0.03538586663113604
0.925,0.825,0.016931340758831726,0.0393433460777371
0.925,0.8,0.01816959508360768,0.042948508806488456
0.925,0.775,0.01925902825923173,0.04622217071600944
0.925,0.75,0.020218054852278258,0.04918197100196779
0.925,0.725,0.02106223314614476,0.05184256627102373
0.925,0.7,0.021804678118900737,0.05421579034631038
0.925,0.675,0.02245638266763496,0.056310769189222766
0.925,0.6499999999999999,0.023026462769057864,0.05813398572238449
0.925,0.625,0.023522336412006715,0.059689290604079834
0.925,0.6,0.023949841671763727,0.06097785440979375
0.925,0.575,0.024313295316389535,0.06199805503559695
0.925,0.55,0.024615489259532893,0.06274529172437741
0.925,0.5249999999999999,0.024857617484653937,0.0632117139776299
0.925,0.5,0.025039120167173644,0.06338584971119267
0.9,1.,0.,0.
0.9,0.975,0.0023372053053422586,0.003747882046834382
0.9,0.95,0.005289029810042009,0.009269907429220294
0.9,0.925,0.007836482261919063,0.0145199952897681
0.9,0.9,0.010044274727243691,0.01938039144626975
0.9,0.875,0.011964843372181863,0.02383579561628421
0.9,0.85,0.013639828589114918,0.027896847019565203
0.9,0.825,0.015102966060764618,0.03158119874191998
0.9,0.8,0.01638196921399018,0.034907480624988343
0.9,0.775,0.017499774676712338,0.03789309416588258
0.9,0.75,0.018475415007364056,0.04055336004587642
0.9,0.725,0.019324655375712235,0.04290119310597978
0.9,0.7,0.020060466907291994,0.044946989504521064
0.9,0.675,0.020693377898094674,0.04669859244802596
0.9,0.6499999999999999,0.021231727280743677,0.0481612748478573
0.9,0.625,0.02168183464370697,0.04933770802803453
0.9,0.6,0.02204809418946855,0.05022789944532817
0.9,0.575,0.022332994513827857,0.05082908877642004
0.9,0.55,0.022537061017273666,0.051135594783665105
0.9,0.5249999999999999,0.02265871246258874,0.05113860713960296
0.9,0.5,0.0226940171341617,0.050825919226459425
0.875,1.,0.,0.
0.875,0.975,0.0000881476719544738,0.00012026430043301438
0.875,0.95,0.002960146123757531,0.004552733029276616
0.875,0.925,0.005556457681164885,0.009183697772469331
0.875,0.9,0.00782844904433845,0.013605390199365816
0.875,0.875,0.009806639231819984,0.01770435679062809
0.875,0.85,0.011527662438396296,0.021449497201660995
0.875,0.825,0.013024317112815181,0.0248379219201087
0.875,0.8,0.014324400684802974,0.02787705661599697
0.875,0.775,0.015451087778083088,0.030577694684707335
0.875,0.75,0.016423531444396056,0.032951004279837263
0.875,0.725,0.017257412203883358,0.0350071489945277
0.875,0.7,0.017965383126357357,0.036754623205739016
0.875,0.675,0.018557410453888118,0.0381999193749957
0.875,0.6499999999999999,0.019041019256971617,0.039347351080299096
0.875,0.625,0.019421453063349598,0.04019894580344527
0.875,0.6,0.019701753220318908,0.040754364166603614
0.875,0.575,0.019882760050323783,0.041010824346500094
0.875,0.55,0.019963034166751357,0.04096302347894654
0.875,0.5249999999999999,0.019938692790285352,0.04060305780987129
0.875,0.5,0.019803152765315267,0.039920353841292576
0.85,1.,0.,0.
0.85,0.975,0.,0.
0.85,0.95,0.0008893389179242234,0.001222667252704704
0.85,0.925,0.00336675699807197,0.005038519602670894
0.85,0.9,0.0056184689152187555,0.008910749908434122
0.85,0.875,0.007603068685978884,0.012588088305863753
0.85,0.85,0.0093345821611752,0.015979533521156074
0.85,0.825,0.010837434219355811,0.019052464849480037
0.85,0.8,0.012135943920682978,0.021798096105382737
0.85,0.775,0.013251661406680618,0.02421775855426582
0.85,0.75,0.01420283087847292,0.026316824899691102
0.85,0.725,0.015004468869341066,0.028101803696697937
0.85,0.7,0.015668599616787814,0.02957887402628357
0.85,0.675,0.016204496855767213,0.030753120075630584
0.85,0.6499999999999999,0.016618881208053087,0.031628123855998426
0.85,0.625,0.016916056816032417,0.0322057498882339
0.85,0.6,0.01709798289599216,0.03248603971946168
0.85,0.575,0.017164279901081284,0.032467178373637294
0.85,0.55,0.017112171445278067,0.032145521729827625
0.85,0.5249999999999999,0.016936364626137807,0.031515694393989435
0.85,0.5,0.016628874858412458,0.030570788599020963
0.825,1.,0.0026880791144770714,0.0020722986789256936
0.825,0.975,0.,0.
0.825,0.95,0.,0.
0.825,0.925,0.001436419912095507,0.001970589606847885
0.825,0.9,0.0035575428253286478,0.005204621838417643
0.825,0.875,0.005482665695831126,0.008407224784889835
0.825,0.85,0.007180711684787482,0.011414456972320857
0.825,0.825,0.008657912859647395,0.014156838176700062
0.825,0.8,0.00993030934403899,0.016605336943876205
0.825,0.775,0.011015286801788255,0.018749479262540673
0.825,0.75,0.011928771918589928,0.020587482774989157
0.825,0.725,0.01268433072357891,0.02212145482504099
0.825,0.7,0.013292948793842583,0.023354925707174207
0.825,0.675,0.013763052319464961,0.024291539907452017
0.825,0.6499999999999999,0.014100599074095522,0.024934358983465684
0.825,0.625,0.014309170826503324,0.025285509761648565
0.825,0.6,0.01439004088153764,0.02534604645881434
0.825,0.575,0.014342209765388945,0.02511596678165364
0.825,0.55,0.014162413302395161,0.024594365488337995
0.825,0.5249999999999999,0.013845117457676975,0.023779741573469838
0.825,0.5,0.013382528154612402,0.022670507290903977
0.8,1.,0.007699140985331768,0.005391845581773587
0.8,0.975,0.,0.
0.8,0.95,0.,0.
0.8,0.925,0.,0.
0.8,0.9,0.0017512579782150803,0.002385055745909513
0.8,0.875,0.003543260590714128,0.005074349585253007
0.8,0.85,0.0051593395601900295,0.007675566268257975
0.8,0.825,0.006576761974129446,0.010077756151038342
0.8,0.8,0.007797888780682476,0.012228804417094513
0.8,0.775,0.008833041993312184,0.014104714699265592
0.8,0.75,0.009694212016676675,0.015695536967474243
0.8,0.725,0.0103926119403174,0.016998425284319763
0.8,0.7,0.01093772571201674,0.01801402862203356
0.8,0.675,0.011336968741608867,0.01874455770970828
0.8,0.6499999999999999,0.011595604290781708,0.01919275278252964
0.8,0.625,0.011716765048442674,0.01936137226496126
0.8,0.6,0.011701517859178773,0.01925301408244905
0.8,0.575,0.01154895248292242,0.018870183076664947
0.8,0.55,0.011256301134993488,0.018215579510170204
0.8,0.5249999999999999,0.010819117861956435,0.017292628879026068
0.8,0.5,0.010231574267591192,0.016106315816618887
0.775,1.,0.013742081613599228,0.008938730209534718
0.775,0.975,7.842236904972899e-6,7.011949762308372e-6
0.775,0.95,0.,0.
0.775,0.925,0.,0.
0.775,0.9,0.0002697887410562418,0.0003447509900306389
0.775,0.875,0.0018539874009398508,0.00249764769020169
0.775,0.85,0.003338859605699444,0.004680425210254481
0.775,0.825,0.004662336994773537,0.006738647097453807
0.775,0.8,0.005807719618454124,0.008595538877873206
0.775,0.775,0.006775319205271355,0.010212534763010749
0.775,0.75,0.007571528328395749,0.011570879048469101
0.775,0.725,0.008204280452280721,0.012662431674932762
0.775,0.7,0.00868108967385891,0.013484839116960374
0.775,0.675,0.009008208921432902,0.014038927606075618
0.775,0.6499999999999999,0.009190301304400477,0.014327306037271625
0.775,0.625,0.00923036226202446,0.014353678298300867
0.775,0.6,0.009129780786594445,0.014122615165101795
0.775,0.575,0.008888502475517783,0.01363966920480789
0.775,0.55,0.008505302240193772,0.012911796068361493
0.775,0.5249999999999999,0.007978212016260689,0.011948102835741877
0.775,0.5,0.007305192253437896,0.010760995571128001
0.75,1.,0.020434932209231715,0.0125383781698332
0.75,0.975,0.0024192668244881876,0.0020231249926316286
0.75,0.95,0.,0.
0.75,0.925,0.,0.
0.75,0.9,0.,0.
0.75,0.875,0.00045813292161075054,0.000584256749048674
0.75,0.85,0.0017651829724675636,0.0023454325751724532
0.75,0.825,0.0029625350482847456,0.004061764117190099
0.75,0.8,0.00400957818462859,0.00563142158510457
0.75,0.775,0.004893887638415313,0.007000866831922196
0.75,0.75,0.005614700957393134,0.008142266807154788
0.75,0.725,0.006175803206244808,0.009042055439201752
0.75,0.7,0.006582309113886269,0.009694866721489325
0.75,0.675,0.0068391881636533395,0.010100235579572655
0.75,0.6499999999999999,0.0069506249268696104,0.010260821434926229
0.75,0.625,0.006919814311982332,0.010181533592278526
0.75,0.6,0.006749017463555188,0.009869245280528847
0.75,0.575,0.006439816995824737,0.00933294741053246
0.75,0.55,0.005993578330079635,0.00858429077078378
0.75,0.5249999999999999,0.005412178840127678,0.0076385334141156405
0.75,0.5,0.004699127070196967,0.006515968092436988
0.725,1.,0.02752625362345345,0.016107674432557333
0.725,0.975,0.005542121043488789,0.00437976213367901
0.725,0.95,0.,0.
0.725,0.925,0.,0.
0.725,0.9,0.,0.
0.725,0.875,0.,0.
0.725,0.85,0.00046458553363268155,0.0005881987401581531
0.725,0.825,0.0015072658942665237,0.0019701694001480674
0.725,0.8,0.0024362452195788426,0.0032629119501020967
0.725,0.775,0.003224055180094938,0.004398075977886276
0.725,0.75,0.0038614392578555914,0.005338808071551924
0.725,0.725,0.004347288570900074,0.006066174686756885
0.725,0.7,0.004683963310582626,0.006571889425784498
0.725,0.675,0.004875075171524225,0.0068543291409457014
0.725,0.6499999999999999,0.004924480343169974,0.006916377095469488
0.725,0.625,0.004835923933665367,0.006764356498180064
0.725,0.6,0.004613088262949786,0.006407678601230036
0.725,0.575,0.0042599541683136285,0.005859022719992217
0.725,0.55,0.003781478317857941,0.005134979366320795
0.725,0.5249999999999999,0.003184663073462367,0.004257164605140338
0.725,0.5,0.0024801729707781776,0.0032538757259634385
0.7,1.,0.03485241082757636,0.019607085410665755
0.7,0.975,0.009211387742055098,0.006937628485912451
0.7,0.95,0.0006451479295911035,0.0005818268930261789
0.7,0.925,0.,0.
0.7,0.9,0.,0.
0.7,0.875,0.,0.
0.7,0.85,0.,0.
0.7,0.825,0.00031110472072109726,0.00038942999241314694
0.7,0.8,0.0011058926730977477,0.0014185595708479477
0.7,0.775,0.001786906241565618,0.0023343588719405813
0.7,0.75,0.002335348550168989,0.0030912827823536193
0.7,0.725,0.0027446392705383614,0.0036652495867831145
0.7,0.7,0.0030141282197335383,0.004045231257150183
0.7,0.675,0.003146052578205967,0.0042286127933693
0.7,0.6499999999999999,0.003144119118925255,0.004218664683130833
0.7,0.625,0.003012979028540165,0.004023284343912599
0.7,0.6,0.0027582663224541017,0.0036545705814197875
0.7,0.575,0.0023870747370137602,0.003129014240534552
0.7,0.55,0.0019088691617196057,0.002468216127265301
0.7,0.5249999999999999,0.001336919961035451,0.001700126914341303
0.7,0.5,0.0006904415944282942,0.0008608667727287349
0.675,1.,0.04230561771367059,0.02301810407287319
0.675,0.975,0.013280843513950683,0.009599252736354116
0.675,0.95,0.002518727662080758,0.0021776534398597574
0.675,0.925,0.,0.
0.675,0.9,0.,0.
0.675,0.875,0.,0.
0.675,0.85,0.,0.
0.675,0.825,0.,0.
0.675,0.8,0.000024494953609700258,0.00003021042386401267
0.675,0.775,0.000591547330313195,0.0007428770735571873
0.675,0.75,0.0010480885072103282,0.001333232778700678
0.675,0.725,0.0013816815537002845,0.0017723925253659456
0.675,0.7,0.0015885233936207728,0.0020468333987833584
0.675,0.675,0.0016695232961098515,0.0021531390658992722
0.675,0.6499999999999999,0.0016284452368415193,0.0020951189488957063
0.675,0.625,0.001471200264004069,0.0018823607978685878
0.675,0.6,0.0012058730383258044,0.0015297241707603233
0.675,0.575,0.000843319328419637,0.0010575239685262309
0.675,0.55,0.00039832012312059154,0.0004922927656786756
0.675,0.5249999999999999,0.,0.
0.675,0.5,0.,0.
0.6499999999999999,1.,0.04981349272749956,0.02633265013176149
0.6499999999999999,0.975,0.017626858077854225,0.01229706124800761
0.6499999999999999,0.95,0.004736904878767826,0.0039471348598355
0.6499999999999999,0.925,0.,0.
0.6499999999999999,0.9,0.,0.
0.6499999999999999,0.875,0.,0.
0.6499999999999999,0.85,0.,0.
0.6499999999999999,0.825,0.,0.
0.6499999999999999,0.8,0.,0.
0.6499999999999999,0.775,0.,0.
0.6499999999999999,0.75,1.4573851050278321e-6,1.7876218264652869e-6
0.6499999999999999,0.725,0.0002622163731594836,0.00032419037581557573
0.6499999999999999,0.7,0.0004125742330395642,0.0005120850355188114
0.6499999999999999,0.675,0.0004522231670484923,0.0005614598343284
0.6499999999999999,0.6499999999999999,0.0003852161399515299,0.00047680159686600216
0.6499999999999999,0.625,0.00021906994688984855,0.00026946492737478706
0.6499999999999999,0.6,0.,0.
0.6499999999999999,0.575,0.,0.
0.6499999999999999,0.55,0.,0.
0.6499999999999999,0.5249999999999999,0.,0.
0.6499999999999999,0.5,0.,0.
0.625,1.,0.05732645557557077,0.029547960752312672
0.625,0.975,0.022146959228002548,0.014984091101072329
0.625,0.95,0.007213732040969368,0.005820176431998148
0.625,0.925,0.0011546388734996551,0.001047165789534882
0.625,0.9,0.,0.
0.625,0.875,0.,0.
0.625,0.85,0.,0.
0.625,0.825,0.,0.
0.625,0.8,0.,0.
0.625,0.775,0.,0.
0.625,0.75,0.,0.
0.625,0.725,0.,0.
0.625,0.7,0.,0.
0.625,0.675,0.,0.
0.625,0.6499999999999999,0.,0.
0.625,0.625,0.,0.
0.625,0.6,0.,0.
0.625,0.575,0.,0.
0.625,0.55,0.,0.
0.625,0.5249999999999999,0.,0.
0.625,0.5,0.,0.
0.6,1.,0.06480994195178318,0.032664044253902215
0.6,0.975,0.02675645911316102,0.01762730158966614
0.6,0.95,0.009869562735197443,0.0077414890417394034
0.6,0.925,0.0026279037235787824,0.0023160874964711243
0.6,0.9,0.,0.
0.6,0.875,0.,0.
0.6,0.85,0.,0.
0.6,0.825,0.,0.
0.6,0.8,0.,0.
0.6,0.775,0.,0.
0.6,0.75,0.,0.
0.6,0.725,0.,0.
0.6,0.7,0.,0.
0.6,0.675,0.,0.
0.6,0.6499999999999999,0.,0.
0.6,0.625,0.,0.
0.6,0.6,0.,0.
0.6,0.575,0.,0.
0.6,0.55,0.,0.
0.6,0.5249999999999999,0.,0.
0.6,0.5,0.,0.
0.575,1.,0.07223951359588589,0.03568236800413224
0.575,0.975,0.031384733746031485,0.020202922183255107
0.575,0.95,0.012631854544108234,0.00966722722702564
0.575,0.925,0.00425273943446535,0.0036549207272830748
0.575,0.9,0.00048443793250630844,0.00045136842339066026
0.575,0.875,0.,0.
0.575,0.85,0.,0.
0.575,0.825,0.,0.
0.575,0.8,0.,0.
0.575,0.775,0.,0.
0.575,0.75,0.,0.
0.575,0.725,0.,0.
0.575,0.7,0.,0.
0.575,0.675,0.,0.
0.575,0.6499999999999999,0.,0.
0.575,0.625,0.,0.
0.575,0.6,0.,0.
0.575,0.575,0.,0.
0.575,0.55,0.,0.
0.575,0.5249999999999999,0.,0.
0.575,0.5,0.,0.
0.55,1.,0.07959771904467002,0.038605161659664204
0.55,0.975,0.03597179422091736,0.022693247290690062
0.55,0.95,0.015434901603886619,0.011562148070859458
0.55,0.925,0.005972480612905624,0.005020870056563851
0.55,0.9,0.0015358236817449526,0.0013991257955629631
0.55,0.875,0.,0.
0.55,0.85,0.,0.
0.55,0.825,0.,0.
0.55,0.8,0.,0.
0.55,0.775,0.,0.
0.55,0.75,0.,0.
0.55,0.725,0.,0.
0.55,0.7,0.,0.
0.55,0.675,0.,0.
0.55,0.6499999999999999,0.,0.
0.55,0.625,0.,0.
0.55,0.6,0.,0.
0.55,0.575,0.,0.
0.55,0.55,0.,0.
0.55,0.5249999999999999,0.,0.
0.55,0.5,0.,0.
0.5249999999999999,1.,0.08687203106598736,0.04143503765132055
0.5249999999999999,0.975,0.04046532595562891,0.025084407371842032
0.5249999999999999,0.95,0.018219000633818806,0.013397291659847656
0.5249999999999999,0.925,0.007733728417564281,0.0063777431412677015
0.5249999999999999,0.9,0.002667473550011867,0.0023824591191774903
0.5249999999999999,0.875,0.00017164982636481589,0.00016233827272302005
0.5249999999999999,0.85,0.,0.
0.5249999999999999,0.825,0.,0.
0.5249999999999999,0.8,0.,0.
0.5249999999999999,0.775,0.,0.
0.5249999999999999,0.75,0.,0.
0.5249999999999999,0.725,0.,0.
0.5249999999999999,0.7,0.,0.
0.5249999999999999,0.675,0.,0.
0.5249999999999999,0.6499999999999999,0.,0.
0.5249999999999999,0.625,0.,0.
0.5249999999999999,0.6,0.,0.
0.5249999999999999,0.575,0.,0.
0.5249999999999999,0.55,0.,0.
0.5249999999999999,0.5249999999999999,0.,0.
0.5249999999999999,0.5,0.00027770234891165906,0.0002651414906068036
0.5,1.,0.09405346080285021,0.0441747805305804
0.5,0.975,0.04481817332718431,0.027364776360807443
0.5,0.95,0.020929357323380866,0.015148111204708015
0.5,0.925,0.009486389744419763,0.007694498407626378
0.5,0.9,0.0038361250561952955,0.0033677108664135324
0.5,0.875,0.0009643954894358762,0.0008959310233276661
0.5,0.85,0.,0.
0.5,0.825,0.,0.
0.5,0.8,0.,0.
0.5,0.775,0.,0.
0.5,0.75,0.,0.
0.5,0.725,0.,0.
0.5,0.7,0.,0.
0.5,0.675,0.,0.
0.5,0.6499999999999999,0.,0.
0.5,0.625,0.,0.
0.5,0.6,0.,0.
0.5,0.575,0.,0.
0.5,0.55,0.,0.
0.5,0.5249999999999999,0.00038455405672653027,0.00036624431315266493
0.5,0.5,0.0016760350993414988,0.0015549021669674192
