"t","x1","x2"
366,0.1293148593612396,0.21836061717263913
367,0.12933689016176164,0.21838887549406286
368,0.12935870541386962,0.21841685263636385
369,0.129380307225731,0.2184445514791974
370,0.1294016975616867,0.21847197468746277
371,0.12942287832249597,0.21849912482474454
372,0.12944385140865836,0.2185260044541265
373,0.12946461872067352,0.2185526161386925
374,0.1294851821590411,0.21857896244152628
375,0.12950554362426075,0.21860504592571164
376,0.12952570501683208,0.2186308691543324
377,0.12954566823725477,0.21865643469047238
378,0.1295654351860284,0.21868174509721536
379,0.12958500776365264,0.21870680293764513
380,0.12960438787062714,0.2187316107748455
381,0.1296235774074515,0.21875617117190024
382,0.12964257830078002,0.21878048673608916
383,0.12966139241991204,0.21880456000031248
384,0.1296800214433691,0.2188283931991878
385,0.1296984670406323,0.21885198855281926
386,0.12971673088118266,0.2188753482813112
387,0.12973481463450126,0.21889847460476777
388,0.12975271997006918,0.21892136974329324
389,0.12977044855736752,0.21894403591699185
390,0.12978800206587734,0.2189664753459678
391,0.1298053821650797,0.21898869025032536
392,0.1298225905244557,0.21901068285016875
393,0.12983962881348635,0.2190324553656022
394,0.12985649870165278,0.21905401001672992
395,0.12987320187889104,0.21907534905635898
396,0.12988974005076695,0.2190964747716726
397,0.1299061147312662,0.21911738915714052
398,0.12992232741299367,0.2191380941738965
399,0.12993837958855406,0.21915859178307442
400,0.12995427275055224,0.21917888394580798
401,0.12997000839159292,0.219198972623231
402,0.12998558800428095,0.21921885977647726
403,0.13000101308122108,0.21923854736668055
404,0.13001628511501812,0.2192580373549747
405,0.13003140559827683,0.21927733170249344
406,0.13004637602360206,0.2192964323703706
407,0.13006119788359852,0.21931534131973995
408,0.13007587265138826,0.21933406047145734
409,0.13009040157011395,0.21935259123211207
410,0.13010478591542884,0.21937093500080568
411,0.13011902700182212,0.219389093251287
412,0.1301331263346635,0.21940706820337286
413,0.13014708557910332,0.21942486272588294
414,0.13016090635086197,0.21944247950371212
415,0.13017459013622038,0.21945992077731438
416,0.13018813809440738,0.2194771877094422
417,0.13020155147138013,0.21949428179766697
418,0.13021483152516208,0.21951120458210516
419,0.13022797951984133,0.2195279576571942
420,0.13024099664696856,0.2195445424111076
421,0.1302538840932098,0.21956096021758162
422,0.13026664316145156,0.21957721286240767
423,0.13027927517944562,0.2195933022613599
424,0.13029178144773235,0.21960923024479317
425,0.13030416319660393,0.21962499843150793
426,0.1303164215964905,0.219640608275665
427,0.13032855787790618,0.2196560614214515
428,0.13034057323767617,0.2196713594319721
429,0.13035246878865328,0.2196865036679267
430,0.1303642456922081,0.21970149560696114
431,0.13037590510906752,0.21971633673911542
432,0.13038744817796422,0.21973102857982874
433,0.13039887604627537,0.2197455726345575
434,0.13041018986055053,0.2197599704023044
435,0.13042139072161407,0.21977422332593455
436,0.13043247973780459,0.21978833285753818
437,0.13044345803792112,0.21980230047492982
438,0.1304543272355586,0.21981612827182528
439,0.13046508791641173,0.21982981700351442
440,0.13047574074562898,0.21984336753461398
441,0.13048628750837868,0.219856782185638
442,0.13049672842259127,0.21987006123991887
443,0.13050706526802794,0.21988320701165148
444,0.13051729863810033,0.21989622027243963
445,0.13052742886551416,0.2199091014524233
446,0.1305374571186712,0.21992185206651962
447,0.1305473845321334,0.2199344735887776
448,0.1305572122381085,0.21994696749021528
449,0.13056694136880437,0.21995933524185077
450,0.13057657305642872,0.21997157831470213
451,0.1305861084331894,0.21998369817978744
452,0.1305955486312942,0.2199956963081248
453,0.13060489478295087,0.22000757417073225
454,0.13061414801961,0.22001933323763279
455,0.1306233088713583,0.22003097418860587
456,0.13063237780413142,0.22004249761913075
457,0.13064135573746913,0.2200539047207615
458,0.13065024359091115,0.2200651966850522
459,0.13065904228399733,0.2200763747035569
460,0.1306677527362674,0.22008743996782973
461,0.13067637586726116,0.2200983936694247
462,0.13068491259651843,0.22010923699989599
463,0.13069336384357894,0.22011997115079757
464,0.13070173052132697,0.2201305973047908
465,0.13071001325938536,0.2201411162660546
466,0.13071821276164816,0.22015152893800616
467,0.13072632986379717,0.220161836400152
468,0.13073436540151417,0.22017203973199861
469,0.13074232021048102,0.22018214001305253
470,0.13075019512637948,0.22019213832282022
471,0.13075799098489135,0.22020203574080827
472,0.13076570862169848,0.2202118333465231
473,0.13077334887248263,0.22022153221947127
474,0.13078091255365074,0.22023113341366388
475,0.13078840020698917,0.22024063761986376
476,0.13079581251065336,0.220250045709213
477,0.13080315022499645,0.22025935866157875
478,0.13081041411037153,0.22026857745682818
479,0.13081760492713176,0.22027770307482847
480,0.1308247234356302,0.2202867364954468
481,0.13083177039622004,0.22029567869855035
482,0.13083874656925437,0.22030453066400627
483,0.13084565271508627,0.22031329337168176
484,0.13085248958964044,0.22032196779581667
485,0.1308592578752229,0.22033055481495134
486,0.1308659582010961,0.2203390552366069
487,0.1308725911962624,0.2203474698676785
488,0.13087915748972428,0.22035579951506135
489,0.13088565771048413,0.22036404498565063
490,0.1308920924875444,0.2203722070863416
491,0.1308984624499075,0.22038028662402936
492,0.13090476822657587,0.2203882844056092
493,0.13091101044655193,0.22039620123797626
494,0.13091718973883812,0.22040403792802576
495,0.13092330673243685,0.2204117952826529
496,0.13092936205635058,0.22041947410875287
497,0.1309353563395817,0.22042707521322086
498,0.13094129021113263,0.22043459940295207
499,0.13094716430000583,0.22044204748484172
500,0.13095297924494076,0.2204494202788359
501,0.13095873577154873,0.220456718722315
502,0.13096443445467162,0.2204639435526941
503,0.13097007582286854,0.22047109544560264
504,0.1309756604046987,0.22047817507667009
505,0.13098118872872128,0.22048518312152587
506,0.1309866613234954,0.2204921202557995
507,0.13099207871758026,0.22049898715512045
508,0.130997441439535,0.22050578449511815
509,0.13100275001791886,0.2205125129514221
510,0.13100800498129095,0.22051917319966174
511,0.13101320685821047,0.22052576591546655
512,0.13101835617723653,0.22053229177446598
513,0.1310234534669284,0.22053875145228954
514,0.13102849925584514,0.22054514562456665
515,0.131033494072546,0.22055147496692679
516,0.1310384384487839,0.2205577401594156
517,0.13104333299494714,0.22056394199286009
518,0.1310481782259695,0.22057008113159654
519,0.1310529746035152,0.22057615816718446
520,0.1310577225892483,0.22058217369118338
521,0.13106242264483298,0.2205881282951528
522,0.13106707523193337,0.2205940225706523
523,0.1310716808122136,0.22059985710924135
524,0.13107623984733782,0.22060563250247947
525,0.13108075279897016,0.22061134934192622
526,0.13108522012877477,0.22061700821914113
527,0.13108964229841577,0.22062260972568365
528,0.1310940197695573,0.2206281544531134
529,0.13109835300386352,0.22063364299298985
530,0.13110264246299855,0.22063907593687251
531,0.13110688860862654,0.22064445387632095
532,0.13111109190256495,0.2206497774030986
533,0.13111525281909203,0.22065504712630643
534,0.13111937178013044,0.22066026358802776
535,0.13112344917904403,0.2206654272929175
536,0.13112748540919658,0.22067053874563053
537,0.13113148086395196,0.22067559845082174
538,0.13113543593667398,0.2206806069131461
539,0.13113935102072644,0.2206855646372584
540,0.13114322650947322,0.22069047212781365
541,0.13114706279627808,0.22069532988946666
542,0.1311508602745049,0.22070013842687242
543,0.1311546193375175,0.22070489824468573
544,0.13115834037867968,0.22070960984756158
545,0.13116202379135528,0.2207142737401548
546,0.13116566996890813,0.2207188904271203
547,0.13116927930470204,0.22072346041311305
548,0.13117285219210087,0.22072798420278786
549,0.13117638903715137,0.22073246231572372
550,0.1311798902117998,0.22073689522714332
551,0.13118335605240644,0.2207412833679999
552,0.1311867868952882,0.22074562716919346
553,0.131190183076762,0.22074992706162422
554,0.1311935449331447,0.2207541834761922
555,0.13119687280075323,0.22075839684379753
556,0.13120016701590448,0.22076256759534033
557,0.13120342791491538,0.22076669616172068
558,0.1312066558341028,0.22077078297383868
559,0.13120985110978364,0.22077482846259444
560,0.13121301407827485,0.22077883305888807
561,0.1312161450758933,0.22078279719361965
562,0.1312192444389559,0.2207867212976893
563,0.13122231250377955,0.22079060580199714
564,0.13122534960668117,0.22079445113744325
565,0.13122835603353136,0.22079825761772343
566,0.13123133200207593,0.2208020254026417
567,0.13123427780184052,0.2208057548221954
568,0.1312371937242139,0.2208094462107476
569,0.13124008006058493,0.22081309990266154
570,0.1312429371023423,0.22081671623230034
571,0.13124576514087483,0.2208202955340271
572,0.1312485644645426,0.22082383816366058
573,0.13125133534888453,0.22082734456784717
574,0.1312540780788611,0.2208308151264891
575,0.1312567929409954,0.22083425020841882
576,0.13125948022181053,0.22083765018246876
577,0.13126214020782956,0.22084101541747136
578,0.1312647731855756,0.2208443462822591
579,0.13126737944150832,0.22084764315123098
580,0.13126995926110874,0.2208509064846332
581,0.13127251293026143,0.22085413670730697
582,0.1312750407351366,0.2208573342190506
583,0.13127754296190425,0.2208604994196624
584,0.13128001989673455,0.22086363270894072
585,0.13128247182579758,0.22086673448668387
586,0.13128489903511362,0.22086980515234428
587,0.13128730173860723,0.22087284493896717
588,0.13128968013972162,0.22087585405540522
589,0.13129203449148144,0.22087883282495227
590,0.13129436504691144,0.22088178157090227
591,0.13129667205903628,0.22088470061654913
592,0.13129895578088063,0.22088759028518676
593,0.13130121646546922,0.22089045090010903
594,0.13130345437480678,0.22089328267695005
595,0.13130566964611853,0.22089608553619072
596,0.13130786228191715,0.22089885947254956
597,0.13131003251904452,0.2209016048508872
598,0.1313121808806107,0.2209043224770671
599,0.13131430738548433,0.22090701238015698
600,0.1313164122371478,0.22090967483437446
601,0.13131849589960848,0.22091231046502688
602,0.131320558390924,0.22091491929644907
603,0.13132259988069192,0.22091750154118323
604,0.13132462076818804,0.22092005769960746
605,0.13132662108199067,0.22092258780760352
606,0.13132860117139766,0.22092509230488547
607,0.13133056119845285,0.2209275713954425
608,0.1313325012764989,0.22093002522315955
609,0.13133442177622504,0.22093245425861513
610,0.1313363227269581,0.2209348585390368
611,0.13133820421876136,0.22093723817857663
612,0.13134006646430846,0.22093959344707415
613,0.1313419096735435,0.22094192461101078
614,0.13134373405641056,0.2209442319368681
615,0.13134553982285377,0.22094651569112758
616,0.13134732718281722,0.22094877614027078
617,0.13134909634624503,0.22095101355077917
618,0.13135084752308127,0.2209532281891343
619,0.13135258092327007,0.22095542032181764
620,0.13135429675675553,0.22095759021531075
621,0.13135599523348174,0.2209597381360951
622,0.1313576765633928,0.22096186435065224
623,0.13135934095643284,0.22096396912546368
624,0.13136098862254594,0.22096605272701092
625,0.1313626197716762,0.22096811542177547
626,0.1313642346014567,0.22097015746058812
627,0.1313658330733685,0.22097217879406603
628,0.1313674152677465,0.220974179523922
629,0.13136898135206893,0.22097615986265173
630,0.13137053149381395,0.220978120022751
631,0.13137206586045974,0.22098006021671546
632,0.13137358461948448,0.22098198065704092
633,0.13137508793836639,0.22098388155622303
634,0.1313765759845836,0.22098576312675755
635,0.13137804892561433,0.22098762558114024
636,0.13137950692893677,0.2209894691318668
637,0.1313809501620291,0.22099129399143294
638,0.13138237879236953,0.2209931003723344
639,0.1313837929874362,0.22099488848706692
640,0.1313851929147073,0.22099665854812622
641,0.13138657874166101,0.22099841076800802
642,0.13138795061770964,0.22100014533624215
643,0.13138930855037367,0.22100186226198168
644,0.13139065264918662,0.22100356168406138
645,0.13139198305637614,0.22100524378287792
646,0.13139329991417004,0.22100690873882795
647,0.13139460336479603,0.22100855673230804
648,0.1313958935504818,0.22101018794371494
649,0.13139717061345513,0.22101180255344524
650,0.13139843469594376,0.2210134007418956
651,0.1313996859401754,0.22101498268946268
652,0.13140092448837778,0.2210165485765431
653,0.13140215048277867,0.2210180985835335
654,0.13140336406560577,0.22101963289083057
655,0.13140456537908682,0.22102115167883093
656,0.13140575456544956,0.22102265512793123
657,0.13140693176692173,0.22102414341852814
658,0.131408097098008,0.22102561669582688
659,0.1314092505668353,0.22102707496999774
660,0.13141039228015305,0.22102851837640153
661,0.1314115223594146,0.22102994706906404
662,0.13141264092607327,0.22103136120201103
663,0.13141374810158235,0.22103276092926835
664,0.13141484400739517,0.22103414640486177
665,0.13141592876496508,0.22103551778281708
666,0.1314170024957454,0.22103687521716006
667,0.13141806532118938,0.22103821886191655
668,0.13141911736275044,0.22103954887111227
669,0.13142015874188184,0.22104086539877307
670,0.1314211895800369,0.2210421685989247
671,0.131422209998669,0.221043458625593
672,0.13142322011923138,0.22104473563280372
673,0.13142422006317742,0.2210459997745827
674,0.13142520994511359,0.221047251196907
675,0.13142618985209273,0.22104849001216423
676,0.13142715987231002,0.2210497163328985
677,0.1314281200945286,0.22105093027229125
678,0.13142907060751158,0.221052131943524
679,0.13143001150002218,0.22105332145977818
680,0.1314309428608235,0.22105449893423526
681,0.13143186477867871,0.22105566448007677
682,0.131432777342351,0.22105681821048412
683,0.13143368064060346,0.2210579602386388
684,0.13143457476219927,0.2210590906777223
685,0.1314354597959016,0.2210602096409161
686,0.13143633583047354,0.22106131724140166
687,0.1314372029546783,0.22106241359236042
688,0.13143806125727903,0.22106349880697393
689,0.13143891082703885,0.22106457299842358
690,0.13143975175272093,0.2210656362798909
691,0.1314405841230884,0.22106668876455735
692,0.13144140802690446,0.22106773056560441
693,0.1314422235529322,0.22106876179621351
694,0.1314430307899348,0.2210697825695662
695,0.1314438298275137,0.22107079299499077
696,0.13144462075057436,0.22107179316440642
697,0.13144540363607166,0.22107278316823523
698,0.1314461785607044,0.22107376309714544
699,0.13144694560117132,0.22107473304180525
700,0.13144770483417118,0.2210756930928829
701,0.1314484563364027,0.22107664334104657
702,0.13144920018456469,0.2210775838769645
703,0.13144993645535585,0.2210785147913049
704,0.131450665225475,0.22107943617473594
705,0.13145138657162087,0.22108034811792585
706,0.13145210057049217,0.22108125071154286
707,0.13145280729878772,0.2210821440462552
708,0.13145350683299542,0.22108302821258713
709,0.13145419924034604,0.22108390329277297
710,0.1314548845829082,0.22108476936027108
711,0.13145556292431912,0.22108562648877583
712,0.13145623432821618,0.22108647475198154
713,0.13145689885823666,0.22108731422358258
714,0.1314575565780179,0.2210881449772733
715,0.13145820755119714,0.22108896708674808
716,0.13145885184141176,0.2210897806257012
717,0.13145948951229905,0.22109058566782708
718,0.13146012062749632,0.22109138228682004
719,0.13146074525091941,0.22109217055717972
720,0.13146136347887327,0.2210929506504393
721,0.1314619754081168,0.22109372275048572
722,0.13146258111758438,0.22109448699189357
723,0.13146318068621046,0.22109524350923754
724,0.13146377419292946,0.2210959924370922
725,0.13146436171667583,0.22109673391003218
726,0.13146494333638395,0.22109746806263214
727,0.13146551913098828,0.22109819502946665
728,0.13146608917942323,0.2210989149451104
729,0.13146665356062323,0.22109962794413796
730,0.1314672123535227,0.22110033416112396
